,2020,2021,2022
revenue,45278000.0,71800000.0,101163000.0
net_income,6793000.0,5906000.0,55437000.0
eps_diluted,0.07,0.06,0.35
long_term_debt,397386000.0,551052000.0,709558000.0
long_term_assets,536763000.0,768845000.0,1161819000.0
cash_and_equiv,0.0,325983000.0,193016000.0
