,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,152000.0,34869000.0,6540000.0,34236000.0,49542000.0,62294000.0,100854000.0,59248000.0,127677000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
long_term_assets,0.0,0.0,1164000.0,1065000.0,1521000.0,6119000.0,5405000.0,21136000.0,28245000.0
depreication,0.0,0.0,144000.0,223000.0,442000.0,834000.0,690000.0,816000.0,896000.0
net_income,0.0,0.0,0.0,-33709000.0,-25507000.0,-32956000.0,-133996000.0,-69612000.0,-181119000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-3.86,-3.04,-1.4,-3.47
