,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,183806.0,376467.0,1117643.0,11875893.0,3220781.0,947588.0,2756490.0,22135310.0,91447620.0,63901329.0
net_income,0.0,3411010.0,4395594.0,5934885.0,7136387.0,-5144715.0,2739990.0,-13091790.0,30380361.0,17620812.0
eps_diluted,0.0,0.28,0.37,0.49,0.49,-0.33,0.0,0.0,0.0,0.0
depreication,0.0,372688.0,444396.0,517402.0,939995.0,1195161.0,242409.0,1686518.0,2180038.0,2113732.0
long_term_debt,0.0,0.0,13652325.0,16220273.0,14062401.0,21382032.0,39204624.0,26803286.0,88723777.0,90904949.0
long_term_assets,0.0,0.0,13298047.0,12500286.0,15967835.0,21378909.0,41084017.0,47697558.0,46180058.0,52524972.0
revenue,0.0,0.0,0.0,0.0,29200445.0,25290060.0,2525524.0,42190191.0,160199711.0,234174265.0
