,2020,2021,2022
revenue,5210000.0,0.0,0.0
net_income,-3410000.0,-165367000.0,-121821000.0
eps_diluted,-1.91,-14.19,-4.19
cash_and_equiv,36975000.0,185420000.0,187620000.0
depreication,43000.0,568000.0,2224000.0
long_term_assets,0.0,31277000.0,63696000.0
