,2016,2017,2018,2019,2020,2021
cash_and_equiv,47654000.0,84205000.0,128191000.0,152365000.0,129900000.0,151800000.0
net_income,0.0,-18082000.0,-12606000.0,1133000.0,-30000000.0,0.0
long_term_debt,0.0,637115000.0,894742000.0,1242808000.0,1301400000.0,1622300000.0
long_term_assets,0.0,670361000.0,898625000.0,1322491000.0,1481100000.0,1669300000.0
depreication,0.0,16138000.0,28912000.0,30901000.0,37900000.0,43800000.0
revenue,0.0,0.0,118271000.0,143525000.0,171900000.0,208300000.0
eps_diluted,0.0,0.0,0.0,0.03,-0.7,-1.2
