,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,9853.0,-192995.0,-144494.0,-770070.0,50050,456288.0,-97049,328993,5945,-1025559.0,-4758805.0,-677107.0
cash_and_equiv,54038.0,27716.0,10623.0,19162.0,49035,283660.0,117990,442098,574712,199536.0,18018874.0,13290222.0
long_term_assets,112159.0,223428.0,159420.0,121218.0,96247,82043.0,60551,192452,1484588,1415459.0,10944381.0,14513437.0
depreication,-43017.0,53792.0,63313.0,38202.0,29604,28859.0,26863,38821,53879,91837.0,146620.0,412006.0
eps_diluted,0.0,-0.01,0.0,-0.02,0,0.01,0,0,0,-0.37,-0.53,-0.07
revenue,0.0,0.0,0.0,0.0,1484793,2036443.0,1380743,2397418,3122630,3458081.0,5275434.0,19394492.0
