,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,24114351.0,25504149.0,13072503.0,15745559.0,8614244.0,16130374.0,14644000.0,37009000.0,14624000.0,22013000.0,28729000.0,26271000.0,40955000.0,25376000.0,13914000.0
eps_diluted,0.0,0.1,-0.06,0.17,-0.64,-0.2,-0.36,-0.23,-0.33,-0.21,-0.51,-0.25,-0.56,-1.23,-0.86
depreication,0.0,14621237.0,15343804.0,19214069.0,25502597.0,24644190.0,19152286.0,47072000.0,44283000.0,39235000.0,29959000.0,21826000.0,17174000.0,12863000.0,9795000.0
long_term_assets,0.0,0.0,49977990.0,58076231.0,89684114.0,63398196.0,50221896.0,147928000.0,111939000.0,88132000.0,73660000.0,61990000.0,44787000.0,31179000.0,22506000.0
revenue,0.0,0.0,0.0,0.0,0.0,305299000.0,261683000.0,234685000.0,133330000.0,37418000.0,27670000.0,33557000.0,0.0,0.0,0.0
net_income,0.0,0.0,0.0,0.0,0.0,-2897000.0,-4991000.0,-4940000.0,-7187000.0,-4788000.0,-11816000.0,-5828000.0,-13196000.0,-29091000.0,-20451000.0
