,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,23494000.0,35078000.0,50722000.0,64540000.0,93233000.0,124630000.0,109289000.0,107356000.0,106169000.0,140960000.0,108783000.0,133634000.0,185633000.0,121989000.0,37812000.0
net_income,0.0,-10582000.0,4839000.0,9472000.0,7841000.0,8262000.0,11122000.0,8885000.0,3545000.0,-11058000.0,5758000.0,-49695000.0,27408000.0,-31712000.0,-26756000.0
eps_diluted,0.0,-0.66,0.29,0.56,0.46,0.48,0.64,0.52,0.21,-0.66,0.33,-2.85,1.52,-1.74,-1.46
depreication,0.0,5530000.0,6326000.0,6712000.0,6976000.0,7038000.0,7428000.0,11217000.0,13868000.0,16588000.0,18313000.0,18516000.0,14239000.0,13396000.0,13983000.0
long_term_assets,0.0,0.0,57707000.0,61304000.0,62729000.0,67377000.0,102111000.0,117028000.0,145049000.0,164419000.0,189502000.0,164626000.0,201657000.0,206290000.0,253982000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325584000.0,106423000.0,112844000.0,104141000.0,92953000.0,100204000.0,345765000.0
