,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,0.0,0.0,166492.0,68873.0,54036.0,10497.0,414565.0,6148441.0,10072770.0,14016479.0,13013682.0
net_income,-1357.0,-157319.0,-346763.0,-202031.0,-6338792.0,-36276542.0,-9437465.0,-10125066.0,2677844.0,-2056654.0,-3651833.0
cash_and_equiv,2000.0,10632.0,1567.0,13699.0,16601.0,59167.0,84439.0,3635.0,47055.0,30168.0,16691.0
long_term_assets,0.0,5226.0,13703.0,9729.0,5091.0,7937.0,15919.0,59069.0,42203.0,27147.0,11538.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.85,-0.53,0.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5750.0,2439.0,861.0
