,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,95284000.0,129678000.0,178157000.0,146199000.0,135752000.0,71609000.0,83178000.0,105075000.0,86120000.0,75926000.0,105618000.0,90023000.0,106426000.0,157394000.0,195354000.0,133202000.0
net_income,0.0,83952000.0,17686000.0,16009000.0,29997000.0,23421000.0,16977000.0,14407000.0,19241000.0,37901000.0,32879000.0,40007000.0,54921000.0,59126000.0,392084000.0,373541000.0
eps_diluted,0.0,1.7,0.37,0.4,0.81,0.65,0.47,0.43,0.59,1.16,1.04,1.32,1.82,1.98,13.4,14.18
depreication,0.0,39494000.0,1700000.0,600000.0,600000.0,500000.0,19700000.0,20700000.0,20200000.0,17700000.0,23000000.0,22600000.0,24200000.0,23500000.0,20300000.0,15200000.0
long_term_debt,0.0,0.0,114588000.0,122147000.0,658498000.0,713605000.0,620880000.0,788404000.0,619875000.0,562077000.0,570655000.0,986903000.0,975828000.0,1164511000.0,1309207000.0,2155128000.0
long_term_assets,0.0,0.0,861330000.0,776541000.0,764987000.0,899286000.0,912359000.0,903771000.0,943561000.0,953038000.0,944689000.0,934078000.0,977742000.0,1072162000.0,1016802000.0,957319000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219600000.0,934983000.0,1000146000.0,1160083000.0,1294562000.0,1316536000.0,1377270000.0
