,2019,2020,2021,2022
revenue,184411000.0,293511000.0,415287000.0,523756000.0
net_income,-46719000.0,-66815000.0,-145215000.0,-175357000.0
cash_and_equiv,55986000.0,79878000.0,580658000.0,320817000.0
depreication,5282000.0,9585000.0,14757000.0,18503000.0
eps_diluted,0.0,-1.8,-1.28,-1.21
long_term_assets,0.0,62553000.0,66579000.0,71609000.0
