,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-1972.0,-109322.0,-6927812.0,-3450335.0,-3153615.0,-16939859.0,-28665024.0,-31333569.0,-12814324.0,-3517065.0,-10448000.0,-37096000.0,-392726000.0
long_term_assets,0.0,3500.0,1527722.0,8315787.0,53101161.0,42448691.0,12767003.0,10011.0,2179330.0,5125834.0,26842024.0,760095000.0,917696000.0
long_term_debt,0.0,0.0,87822.0,754945.0,21945746.0,16951648.0,20461015.0,9434020.0,3272739.0,2851811.0,1443775.0,739656000.0,758402000.0
depreication,0.0,0.0,8773.0,1038505.0,5528280.0,10825164.0,0.0,0.0,0.0,0.0,3064000.0,14904000.0,78709000.0
revenue,0.0,0.0,0.0,3418371.0,21404469.0,18977794.0,36629276.0,519622.0,1562372.0,1185227.0,4357000.0,159163000.0,28417000.0
eps_diluted,0.0,0.0,0.0,0.0,-0.27,-1.19,-1.89,0.0,0.0,-0.53,-0.13,-0.36,0.0
cash_and_equiv,0.0,0.0,0.0,0.0,0.0,2600000.0,4998314.0,14948529.0,2551171.0,692963.0,141322776.0,268556000.0,103705000.0
