,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,8694000.0,3212000.0,46436000.0,55066000.0,50015000.0,42817000.0,423989000.0,514353000.0,733324000.0,893480000.0,918182000.0
revenue,0.0,19906000.0,43528000.0,77384000.0,37400000.0,77140000.0,122741000.0,0.0,1093962000.0,2032707000.0,2406840000.0
net_income,0.0,-6019000.0,-17037000.0,-58020000.0,-14261000.0,-44383000.0,-24879000.0,-19044000.0,-485136000.0,-428793000.0,-13659531000.0
depreication,0.0,754000.0,2320000.0,4863000.0,2597000.0,19095000.0,9557000.0,9887000.0,69495000.0,204239000.0,256027000.0
long_term_debt,0.0,0.0,36192000.0,44463000.0,65497000.0,40330000.0,62439000.0,90181000.0,332649000.0,331013000.0,399769000.0
long_term_assets,0.0,0.0,37345000.0,78159000.0,220953000.0,668152000.0,996140000.0,1014825000.0,16695674000.0,16509169000.0,3029967000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.38,-5.36,-2.73,-84.6
