,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,10075000.0,5836000.0,11374000.0,5243000.0,6264000.0,4989000.0,5962000.0,8073000.0,9568000.0,18282000.0,7691000.0,9739000.0,17221000.0
net_income,0.0,-5271000.0,-3040000.0,-2769000.0,-933000.0,-2771000.0,-1962000.0,-277000.0,680000.0,-408000.0,-10738000.0,-4044000.0,-5362000.0
long_term_debt,0.0,15325000.0,10362000.0,9099000.0,10378000.0,10030000.0,7598000.0,8989000.0,9726000.0,11472000.0,21019000.0,25074000.0,49795000.0
long_term_assets,0.0,11478000.0,11471000.0,11738000.0,11500000.0,11052000.0,11120000.0,10752000.0,10585000.0,10754000.0,33423000.0,29413000.0,47341000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44730000.0,45580000.0,46890000.0,59878000.0,71477000.0,129655000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.04,-0.02,0.0,-0.14,-0.16
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817000.0,1028000.0
