,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,29098000.0,36485000.0,101410000.0,319929000.0,279672000.0,192114000.0,202504000.0,152095000.0,150301000.0,325654000.0,401087000.0,223735000.0
revenue,0.0,526016000.0,985737000.0,1394205000.0,1619971000.0,1185481000.0,1179741000.0,1148337000.0,1194651000.0,891925000.0,1161084000.0,1093541000.0
net_income,0.0,32262000.0,60578000.0,128088000.0,36131000.0,-419003000.0,-182873000.0,-109034000.0,-14642000.0,-66783000.0,371171000.0,28847000.0
eps_diluted,0.0,0.07,0.47,0.92,0.25,-3.01,-1.32,0.0,-0.1,-0.45,2.27,0.18
depreication,0.0,3975000.0,12034000.0,17945000.0,28981000.0,41640000.0,41478000.0,35063000.0,26268000.0,19065000.0,10962000.0,8570000.0
long_term_debt,0.0,0.0,353909000.0,258769000.0,295177000.0,430739000.0,500579000.0,438491000.0,475861000.0,480865000.0,586121000.0,416945000.0
long_term_assets,0.0,0.0,81631000.0,94648000.0,269733000.0,334827000.0,276559000.0,224286000.0,256827000.0,214715000.0,478021000.0,470898000.0
