,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,41800000.0,16300000.0,14900000.0,10900000.0,20500000.0,9600000.0,295300000.0,231200000.0,239100000.0
revenue,0.0,306400000.0,323700000.0,341700000.0,380700000.0,360900000.0,127400000.0,145500000.0,325900000.0
net_income,0.0,19600000.0,22200000.0,81800000.0,-25100000.0,-50000000.0,0.0,0.0,0.0
eps_diluted,0.0,0.31,0.35,1.13,-0.34,-0.96,-0.59,-1.62,0.46
depreication,0.0,39100000.0,40000000.0,43200000.0,46800000.0,52000000.0,48600000.0,47600000.0,59500000.0
long_term_assets,0.0,0.0,1477000000.0,1544400000.0,1477000000.0,1378000000.0,702100000.0,772300000.0,766600000.0
