,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,11744466.0,4386763.0,2939839.0,6664482.0,8912457.0,11729000.0,23792000.0,24951000.0,2220000.0,520000.0,5732000.0,7357000.0,12671000.0,11431000.0,6951000.0
net_income,0.0,15183283.0,18737853.0,6555000.0,9139000.0,10044000.0,6744000.0,3393000.0,2001000.0,-21537000.0,7588000.0,11226000.0,3124000.0,18430000.0,15867000.0
eps_diluted,0.0,1.39,1.71,0.59,0.83,0.9,0.6,0.3,0.15,-1.57,0.54,0.78,0.22,1.26,1.08
long_term_debt,0.0,0.0,14485452.0,16670638.0,17715960.0,21451014.0,18160784.0,17422000.0,183751000.0,183283000.0,169572000.0,149793000.0,114259000.0,145787000.0,183984000.0
long_term_assets,0.0,0.0,13115335.0,21475979.0,26892807.0,19782328.0,17808788.0,18231000.0,294601000.0,260339000.0,257808000.0,272757000.0,259128000.0,314352000.0,356404000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267272000.0,78062000.0,72327000.0,70638000.0,66849000.0,280629000.0,326648000.0
