,2017,2018,2019,2020,2021,2022
revenue,71085000.0,146313000.0,245893000.0,298845000.0,490490000.0,516409000.0
net_income,-18762000.0,-75524000.0,-7134000.0,-542731000.0,-58223000.0,-166000000.0
cash_and_equiv,47857000.0,65080000.0,424166000.0,663603000.0,587447000.0,219746000.0
depreication,4305000.0,3905000.0,7066000.0,14012000.0,21118000.0,25368000.0
long_term_debt,0.0,57851000.0,92768000.0,118126000.0,110357000.0,130957000.0
long_term_assets,0.0,18074000.0,125083000.0,154975000.0,271235000.0,393945000.0
eps_diluted,0.0,0.0,-0.8,-5.37,-0.53,-1.46
