,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,52476000.0,50899000.0,59357000.0,63750000.0,63750000.0,77115000.0,79239000.0,71656000.0,43805000.0,64057000.0,89715000.0,100036000.0,83878000.0,52371000.0
revenue,0.0,553286000.0,628514000.0,739046000.0,892574000.0,1263089000.0,1343135000.0,312655000.0,282911000.0,340568000.0,318677000.0,167468000.0,174899000.0,707780000.0
net_income,0.0,5287000.0,7031000.0,5436000.0,10306000.0,3286000.0,5431000.0,5250000.0,4532000.0,3932000.0,-28008000.0,-4591000.0,-10723000.0,-63900000.0
eps_diluted,0.0,0.2,0.27,0.21,0.38,0.12,0.2,0.2,0.17,0.14,-1.04,-0.17,-0.4,-2.39
depreication,0.0,11751000.0,11067000.0,11485000.0,12782000.0,18518000.0,23480000.0,21441000.0,21602000.0,20347000.0,18224000.0,19124000.0,17858000.0,15254000.0
long_term_assets,0.0,0.0,90886000.0,92619000.0,113704000.0,193384000.0,188218000.0,189521000.0,227400000.0,200987000.0,216084000.0,182150000.0,176337000.0,153381000.0
