,2020,2021,2022
revenue,4209697.0,4190765.0,5373383.0
net_income,-4885134.0,-72479040.0,-24018665.0
eps_diluted,-0.55,-4.37,-1.19
cash_and_equiv,2275895.0,32360520.0,15753896.0
long_term_assets,2389753.0,6132482.0,9350024.0
depreication,164986.0,167558.0,289536.0
