,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1393000.0,5792000.0,12724000.0,22294000.0,21961000.0,18162000.0,34194000.0,45824000.0,29902000.0,43676000.0,35602000.0,35992000.0,29902000.0,45522000.0
net_income,0.0,2105000.0,8272000.0,10850000.0,1860000.0,1860000.0,-3211000.0,-51172000.0,-11589000.0,931000.0,8397000.0,8211000.0,1426000.0,17417000.0
eps_diluted,0.0,0.15,0.51,0.65,0.07,0.07,-0.09,-1.49,-0.34,0.03,0.24,0.23,0.04,0.5
long_term_debt,0.0,26497000.0,23609000.0,27540000.0,148415000.0,189695000.0,325501000.0,269551000.0,222684000.0,178342000.0,180689000.0,181972000.0,180465000.0,257904000.0
long_term_assets,0.0,26339000.0,25875000.0,29783000.0,224774000.0,269140000.0,370363000.0,285656000.0,264607000.0,231717000.0,229139000.0,235829000.0,227186000.0,264063000.0
depreication,0.0,1758000.0,1399000.0,1250000.0,6647000.0,11268000.0,16520000.0,18903000.0,16088000.0,13272000.0,10609000.0,9921000.0,9853000.0,10614000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417011000.0,73543000.0,93854000.0,89413000.0,316011000.0,324140000.0,422627000.0
