,2018,2019,2020,2021,2022
cash_and_equiv,161316.0,531026.0,4262168.0,0.0,0.0
revenue,0.0,6455.0,1065665.0,2876273.0,6196743.0
net_income,0.0,-925462.0,-6289205.0,-28100245.0,-15223028.0
long_term_assets,0.0,0.0,1566486.0,2587720.0,1939274.0
eps_diluted,0.0,0.0,-0.86,-1.69,-0.69
depreication,0.0,0.0,161373.0,187917.0,95805.0
