,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,34600000.0,20600000.0,16400000.0,9200000.0,11500000.0,35600000.0,26500000.0,24900000.0,15500000.0,26400000.0,29000000.0,112800000.0,139300000.0,116500000.0,84200000.0,40800000.0
net_income,0.0,79000000.0,217700000.0,31800000.0,14700000.0,134000000.0,151800000.0,154200000.0,59400000.0,88800000.0,-52400000.0,-50600000.0,-139300000.0,84400000.0,584900000.0,804100000.0
eps_diluted,0.0,0.29,0.79,0.1,0.04,0.43,0.48,0.49,0.19,0.27,-0.16,-0.05,-0.41,0.18,1.27,1.7
depreication,0.0,567000000.0,589300000.0,594800000.0,535700000.0,561900000.0,470400000.0,486900000.0,524400000.0,547100000.0,570300000.0,599600000.0,717400000.0,725900000.0,748400000.0,820800000.0
long_term_assets,0.0,0.0,17038900000.0,17487500000.0,18439200000.0,19477000000.0,20494700000.0,22395400000.0,15915300000.0,16929800000.0,18198400000.0,19748600000.0,20805900000.0,20381100000.0,22236100000.0,24152300000.0
revenue,0.0,0.0,0.0,0.0,5751000000.0,5030900000.0,4625400000.0,5272400000.0,4651800000.0,4392500000.0,4730200000.0,4991100000.0,5053400000.0,4473200000.0,4731300000.0,5738600000.0
