,2006,2007,2008,2009,2011,2012,2013,2014,2015,2016,2017
net_income,-253989.0,-193011.0,-333821.0,-492335.0,-5654201.0,-2567666.0,-3354029.0,-10346615.0,-4865847.0,198854.0,-662959.0
cash_and_equiv,0.0,0.0,0.0,72.0,16762.0,214.0,9097.0,27447.0,111133.0,18297.0,23070.0
long_term_assets,0.0,0.0,0.0,0.0,0.0,0.0,7535.0,2415691.0,12535.0,12535.0,7535.0
depreication,0.0,0.0,0.0,0.0,20826.0,125537.0,125537.0,1059586.0,2408156.0,0.0,0.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229628.0,3088180.0,3858135.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53,0.0,0.0
