,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3549644.0,1588061.0,9405865.0,4991973.0,306401.0,697867.0,1359630.0,1484116.0,1777276.0,2700013.0,0.0,0.0
revenue,0.0,12586724.0,12541075.0,-23372396.0,-55836065.0,2246807.0,-5486667.0,488062.0,663013.0,28268801.0,201134242.0,156835301.0
net_income,0.0,8312469.0,7704970.0,-27290495.0,-61264714.0,-2580136.0,-10699740.0,7647157.0,-6942522.0,-5951613.0,-940357.0,0.0
eps_diluted,0.0,1.044,0.808,2.352,4.962,-0.177,-0.598,0.0,0.0,-0.12,-0.04,0.07
depreication,0.0,66323.0,112201.0,111684.0,126849.0,59208.0,6714.0,1001.0,2326.0,176225.0,0.0,0.0
long_term_assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639542.0,410000.0,88896171.0,93177470.0,214531473.0
