,2020,2021,2022
revenue,1270800000.0,1474600000.0,1806400000.0
net_income,117100000.0,97200000.0,-57600000.0
eps_diluted,0.33,-1.86,-0.16
depreication,68700000.0,77500000.0,172000000.0
cash_and_equiv,0.0,130100000.0,110100000.0
long_term_debt,0.0,1026600000.0,2136300000.0
long_term_assets,0.0,1084600000.0,4575300000.0
