,2018,2019,2020,2021,2022
revenue,42377000.0,48104000.0,125733000.0,113292000.0,66801000.0
net_income,-12877000.0,-12450000.0,-17184000.0,-59800000.0,-113259000.0
cash_and_equiv,58223000.0,71655000.0,113683000.0,57071000.0,15738000.0
long_term_assets,15523000.0,18789000.0,53573000.0,50338000.0,36294000.0
depreication,2167000.0,3078000.0,4769000.0,5648000.0,5180000.0
eps_diluted,0.0,0.0,0.0,-2.31,-4.24
