,2019,2020,2021,2022
revenue,196174000.0,63957000,57801000.0,234694000.0
net_income,-29704000.0,-125683000,-40185000.0,-548980000.0
eps_diluted,-264056.0,-47036,-2.27,-1.63
depreication,6407000.0,11734000,21807000.0,59309000.0
cash_and_equiv,0.0,108132000,400569000.0,123933000.0
long_term_debt,0.0,92413000,112284000.0,155297000.0
long_term_assets,0.0,77534000,70549000.0,278320000.0
