,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,2460000.0,5664000.0,21065000.0,113626000.0,487300000.0,971200000.0,978900000.0,702000000.0,227700000.0,163000000.0,172000000.0,592000000.0,232000000.0,169000000.0,249000000.0
net_income,0.0,39248000.0,39031000.0,130028000.0,229643000.0,303700000.0,294600000.0,220000000.0,200000000.0,200000000.0,210000000.0,-551000000.0,-62000000.0,822000000.0,616000000.0
eps_diluted,0.0,0.22,0.4,0.78,1.97,3.22,4.28,4.44,3.29,3.82,3.58,-1.48,-0.41,5.39,4.6
depreication,0.0,18843000.0,25543000.0,37554000.0,54291000.0,79700000.0,138400000.0,183200000.0,220000000.0,208000000.0,225000000.0,249000000.0,212000000.0,193000000.0,179000000.0
long_term_debt,0.0,0.0,127725000.0,165006000.0,164248000.0,308370000.0,326300000.0,437800000.0,698900000.0,1835000000.0,4108000000.0,3580000000.0,2963000000.0,2726000000.0,3277000000.0
long_term_assets,0.0,0.0,154097000.0,210362000.0,300376000.0,439804000.0,694900000.0,897000000.0,1244900000.0,2797000000.0,4921000000.0,6052000000.0,5935000000.0,5589000000.0,5425000000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440000000.0,1438000000.0,1438000000.0,1571000000.0,1192000000.0,4060000000.0,5654000000.0,5619000000.0
