,2019,2020,2021,2022
revenue,1862000.0,6689000.0,29750000.0,38627000.0
net_income,-13519000.0,-19914000.0,-117194000.0,-180360000.0
cash_and_equiv,34816000.0,119356000.0,80506000.0,64474000.0
long_term_assets,4694000.0,97909000.0,165653000.0,98310000.0
depreication,2354000.0,2180000.0,2790000.0,5349000.0
eps_diluted,0.0,0.0,-2.73,-3.71
