,2020,2021,2022
revenue,42443000.0,54917000.0,74859000.0
net_income,-16706000.0,-42935000.0,-70641000.0
eps_diluted,-9.18,-1.65,-1.87
cash_and_equiv,17006000.0,113079000.0,74229000.0
long_term_debt,51682000.0,60153000.0,100332000.0
long_term_assets,48964000.0,50093000.0,63834000.0
depreication,3815000.0,4726000.0,6734000.0
