,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,239969.0,9918,41097,147962,313529,661842,563096,1482777,3204043,2674260,3787815,5505716,6654348,5472036
revenue,0.0,3383118,3020254,3690342,3753698,4009837,4379156,5026435,6238264,6046758,6184254,9440986,11655658,10610191
net_income,0.0,-158522,269598,295852,190901,-7582,624599,1901557,1260654,1011192,1096538,2767469,2798546,727491
long_term_debt,0.0,797075,4102729,3768050,3999741,4210616,4176349,3984013,3770124,2075223,2056033,9087937,7167710,6532354
long_term_assets,0.0,6499815,6364890,6210442,6434725,6295439,6529951,7221521,6636604,6628285,6632791,13666944,13833808,14914397
depreication,0.0,313858,233423,316487,304335,318955,326399,342008,386065,425647,453968,588259,704016,782987
