,2017,2018,2019,2020,2021,2022
revenue,76856000.0,25206000.0,33614000.0,38024000.0,241752000.0,195592000.0
net_income,-91085000.0,-74246000.0,-144351000.0,-252284000.0,-138128000.0,-161642000.0
long_term_debt,0.0,1011834000.0,1693713000.0,2333944000.0,3655248000.0,6081293000.0
long_term_assets,0.0,1575552000.0,2212747000.0,3130928000.0,4888492000.0,7388503000.0
eps_diluted,0.0,0.0,-4.14,-2.87,-1.25,-0.18
cash_and_equiv,0.0,0.0,0.0,0.0,243101000.0,360257000.0
