,2018,2019,2020,2021,2022,2023
revenue,1342056.0,105580.0,0.0,62000.0,2481000.0,2612000.0
net_income,688735.0,-428300.0,-188192.0,-49299000.0,2317000.0,-9444000.0
cash_and_equiv,16350.0,0.0,0.0,0.0,1062000.0,0.0
long_term_debt,586078.0,842908.0,607507.0,173000.0,1583000.0,2118000.0
long_term_assets,3231858.0,0.0,0.0,1498000.0,22406000.0,21897000.0
depreication,199455.0,484634.0,0.0,0.0,96000.0,178000.0
eps_diluted,0.0,0.0,0.0,-7.2,0.24,-1.0
