,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,9910000.0,-1356000.0,3920000.0,-13654000.0,11441000.0,2322000.0,21122000.0,7683000.0,4258000.0,8960000.0,0.0,0.0
eps_diluted,0.0,-0.09,0.25,-0.6,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0
cash_and_equiv,0.0,4768000.0,4115000.0,15170000.0,1192000.0,1350000.0,3897000.0,3191000.0,1780000.0,513000.0,7648000.0,16054000.0
long_term_debt,0.0,215904000.0,212417000.0,321556000.0,483076000.0,543810000.0,624542000.0,609079000.0,651795000.0,677504000.0,982795000.0,943219000.0
long_term_assets,0.0,294877000.0,356125000.0,521641000.0,803325000.0,866582000.0,866730000.0,816060000.0,841761000.0,939521000.0,1163827000.0,1136192000.0
depreication,0.0,2551000.0,20963000.0,32981000.0,48227000.0,54412000.0,57470000.0,66549000.0,55032000.0,68742000.0,77852000.0,80625000.0
revenue,0.0,0.0,1936059000.0,581987000.0,464052000.0,501472000.0,0.0,0.0,0.0,0.0,0.0,0.0
