,2020,2021,2022
net_income,-29914748.0,32996000.0,-336397000.0
cash_and_equiv,843643.0,47896000.0,24606000.0
long_term_assets,517500000.0,111123000.0,1033948000.0
revenue,0.0,688389000.0,773940000.0
depreication,0.0,13885000.0,118652000.0
eps_diluted,0.0,0.0,-3.77
