,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,32777000.0,64688000.0,221626000.0,132496000.0,159371000.0,234898000.0,377793000.0,244932000.0,556256000.0,228012000.0
revenue,0.0,6141000.0,10578000.0,25098000.0,13107000.0,0.0,0.0,0.0,0.0,0.0
long_term_debt,0.0,0.0,41540000.0,42352000.0,43190000.0,68146000.0,78161000.0,69746000.0,172350000.0,220411000.0
long_term_assets,0.0,0.0,34550000.0,46319000.0,46861000.0,37330000.0,64424000.0,81484000.0,180941000.0,228190000.0
depreication,0.0,0.0,0.0,0.0,7543000.0,12415000.0,6669000.0,10648000.0,7299000.0,8537000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-3.11,-2.81,7.04,-2.71
