,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-354362.0,-160504.0,-39401.0,-141361.0,-428664.0,-2220196.0,-7577000.0,-10066000.0,10474000.0,-10610000.0,-34360000.0,-570333000.0,-382837000.0,-561477000.0
cash_and_equiv,0.0,264323.0,54400.0,3154.0,135612.0,160000.0,48000.0,77000.0,77000.0,31000.0,7624000.0,134942000.0,370968000.0,337087000.0
revenue,0.0,0.0,0.0,0.0,0.0,790467.0,964141.0,208000.0,41000.0,0.0,4271000.0,217746000.0,638370000.0,1008696000.0
long_term_assets,0.0,0.0,9970.0,300108.0,325679.0,321757.0,252000.0,0.0,9000.0,286070000.0,350252000.0,702635000.0,941273000.0,840872000.0
depreication,0.0,0.0,642.0,2463.0,2624.0,3139.0,0.0,0.0,0.0,8217000.0,20765000.0,43972000.0,37666000.0,36731000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-359.42,0.74,-2.37,0.0,-12.82,-2.78,-3.08
