,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,61915000.0,132318000.0,65413000.0,92597000.0,163492000.0,123299000.0,102825000.0,142387000.0,192339000.0,153643000.0,72803000.0,117840000.0,213034000.0,856869000.0,246091000.0,248663000.0
net_income,0.0,-27528000.0,5808000.0,61932000.0,-10036000.0,-2746000.0,6009000.0,7473000.0,11503000.0,6376000.0,23477000.0,12479000.0,65234000.0,-37153000.0,-64086000.0,40407000.0
eps_diluted,0.0,-0.77,0.15,1.39,-0.24,-0.06,0.13,0.15,0.22,0.11,0.45,0.23,0.55,-0.72,-1.24,0.76
depreication,0.0,23105000.0,29841000.0,36737000.0,36242000.0,51909000.0,63106000.0,65837000.0,65915000.0,102713000.0,121176000.0,129765000.0,135593000.0,140937000.0,149524000.0,147033000.0
long_term_assets,0.0,0.0,335718000.0,430258000.0,531725000.0,650036000.0,643560000.0,683612000.0,599840000.0,995361000.0,1080077000.0,1089650000.0,1120954000.0,1130898000.0,1351651000.0,1359293000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962132000.0,271222000.0,288327000.0,310354000.0,1050582000.0,1138988000.0,1201942000.0
