,2009,2010,2011,2012,2013,2014,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,142703.0,63133.0,758940.0,512835.0,877525.0,80025.0,21279.0,355935.0,458271.0,4147411.0,1988857.0,1401134.0,5090369.0
net_income,0.0,-217865.0,2692696.0,-771045.0,-1562416.0,-1991972.0,0.0,-485333.0,-1250627.0,-2013040.0,-151714.0,-1098343.0,-7847665.0
long_term_assets,0.0,7741820.0,7205007.0,6155921.0,6012020.0,6561337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
depreication,0.0,528298.0,495417.0,490629.0,413887.0,573216.0,0.0,162680.0,534290.0,805421.0,1652509.0,2060882.0,3441413.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689788.0,2000312.0,3205925.0,6380515.0,8416038.0,14202273.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.13,-0.18,-0.19,-0.25,-0.78
