,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3629886.0,9278443.0,4617535.0,563104.0,369581.0,5247425.0,4524529.0,15042189.0,37327125.0,47235000.0,36873000.0,139101000.0,36595000.0
net_income,0.0,-2080.0,-1567000.0,-1840000.0,-1408000.0,-3000000.0,-4284000.0,-2270000.0,-2258000.0,-948000.0,-32693000.0,-275528000.0,-37333000.0
long_term_assets,0.0,1033792.0,1080848.0,797492.0,598336.0,444747.0,2015507.0,2965223.0,4845555.0,32908000.0,405248000.0,419454000.0,434570000.0
depreication,0.0,245477.0,343029.0,393959.0,311590.0,166324.0,301297.0,664831.0,857939.0,2415222.0,9869000.0,20247000.0,22765000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3322000.0,5691000.0,9242000.0,48361000.0,56440000.0,60358000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,-1.32,-5.46,-0.24
