,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
cash_and_equiv,29676.0,115489.0,543945.0,13458.0,31429.0,6814.0,36888.0,32034.0,106348.0,171818,569281.0
revenue,0.0,5851201.0,6185148.0,6827420.0,6399337.0,5738965.0,6453230.0,7110522.0,9598637.0,8814102,10444631.0
net_income,0.0,-15366.0,-97794.0,17835.0,-515229.0,-85291.0,-531356.0,-66726.0,212180.0,-75279,807851.0
long_term_assets,0.0,2722455.0,2701662.0,2927764.0,2810132.0,2164149.0,2370804.0,2010039.0,2015996.0,1865162,1195054.0
depreication,0.0,0.0,119531.0,155697.0,152222.0,154623.0,144039.0,116206.0,110716.0,102448,56786.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01
