,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,12977000.0,14470000.0,9633000.0,76593000.0,49241000.0,48315000.0,56689000.0,48707000.0,68929000.0,234092000.0,805761000.0,367800000.0
revenue,0.0,53410000.0,74616000.0,101348000.0,127210000.0,164456000.0,217364000.0,270288000.0,0.0,0.0,0.0,0.0
net_income,0.0,-4846000.0,-7475000.0,-19398000.0,-21283000.0,-14193000.0,-13844000.0,-28578000.0,-78764000.0,-94010000.0,-116861000.0,-124518000.0
long_term_assets,0.0,0.0,3481000.0,4321000.0,8742000.0,10519000.0,19139000.0,25888000.0,103436000.0,135634000.0,149330000.0,138075000.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6321000.0,10167000.0,10888000.0,12176000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.11,-1.14
