,2019,2020,2021,2022
revenue,994104000.0,1451086000.0,2793104000.0,2817058000.0
net_income,119040000.0,-125187000.0,35446000.0,-192746000.0
eps_diluted,0.36,-0.58,0.09,-0.52
depreication,92806000.0,254951000.0,431063000.0,547084000.0
cash_and_equiv,0.0,317235000.0,1520504000.0,1080484000.0
long_term_debt,0.0,2182042000.0,3867741000.0,3790680000.0
long_term_assets,0.0,1491599000.0,2928515000.0,3908763000.0
