,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,5584309.0,4879106.0,811283.0,1410223.0,2177070.0,2364000.0,51366.0,0.0,3887910.0,641822.0,36537097.0,69160466.0,39096562.0
revenue,0.0,84091722.0,92423686.0,42328675.0,21264288.0,24417686.0,14555102.0,4285514.0,6077667.0,890152.0,1604069.0,2683597.0,2990497.0
net_income,0.0,-36831421.0,-20547831.0,-6910727.0,-11058939.0,-8820021.0,-2782779.0,-7640806.0,-18749163.0,-8664693.0,-10763446.0,-33079414.0,-22935353.0
long_term_debt,0.0,24595095.0,29686874.0,15080048.0,15997839.0,15252018.0,3579050.0,2317879.0,2591760.0,3716134.0,1608568.0,3843989.0,2237919.0
long_term_assets,0.0,11693545.0,7238147.0,3549050.0,5413131.0,1151489.0,258962.0,598565.0,702438.0,782247.0,1876467.0,1977654.0,3085421.0
depreication,0.0,2223376.0,1775672.0,916449.0,110058.0,60207.0,64738.0,218660.0,354657.0,722566.0,447283.0,527584.0,762206.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.89,-1.4,0.0,0.0,0.0
