,2017,2018,2019,2020,2021,2022
revenue,1719000.0,12263000.0,42927000.0,67789000.0,237146000.0,489733000.0
net_income,-30615000.0,-41102000.0,-51109000.0,-65699000.0,-9136000.0,215996000.0
depreication,468000.0,700000.0,1337000.0,1863000.0,3579000.0,4856000.0
cash_and_equiv,0.0,39643000.0,139045000.0,50423000.0,89209000.0,156586000.0
long_term_debt,0.0,24421000.0,37827000.0,42200000.0,68758000.0,87572000.0
long_term_assets,0.0,4685000.0,15241000.0,25742000.0,59780000.0,186826000.0
eps_diluted,0.0,0.0,0.0,-1.99,-0.26,5.7
