,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,48376.0,0.0,0.0,0.0,88152.0,174.0,4779.0,339.0,24674.0,2975.0,90500.0,48822.0,140757.0
revenue,0.0,1678804.0,5540909.0,5962304.0,3416342.0,3138878.0,0.0,929416.0,432515.0,359947.0,338996.0,1942588.0,4820747.0
net_income,0.0,-2496861.0,-1484353.0,-3527573.0,-1900273.0,-1155176.0,-260709.0,-1368487.0,-8178643.0,-14962841.0,3084992.0,-1542946.0,247880.0
long_term_debt,0.0,3876865.0,4522831.0,4269705.0,3847826.0,3415437.0,3637111.0,6860178.0,13677716.0,18575858.0,13864800.0,13516802.0,13289131.0
long_term_assets,0.0,641052.0,617567.0,630144.0,352622.0,72250.0,184480.0,11933809.0,12261261.0,2955637.0,2887314.0,6282507.0,6020398.0
depreication,0.0,0.0,223984.0,183260.0,83701.0,90862.0,0.0,223623.0,273646.0,217018.0,121276.0,325351.0,540119.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.07,0.0,0.0,0.0,0.0
