,2019,2020,2021
revenue,14887000.0,18061000.0,41360000.0
net_income,-50226000.0,-65994000.0,-166319000.0
eps_diluted,-7.65,-9.12,-1.92
depreication,723000.0,1382000.0,3239000.0
cash_and_equiv,0.0,60529000.0,124782000.0
long_term_assets,0.0,9251000.0,119686000.0
