,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1223507.0,1009996.0,644365.0,195704.0,55393.0,137637.0,1846704.0,179846.0,229218,125982,1216893,771757,12570445,530110
net_income,0.0,268185.0,-870054.0,-732342.0,-1064984.0,122486.0,-833136.0,-2933140.0,-1366999,-74277,-3275800,-3858415,-2198667,-15549244
long_term_debt,0.0,1257373.0,1432336.0,2222255.0,1334274.0,1851948.0,1716259.0,4860559.0,5621095,8340142,7793716,21798264,23272256,13821088
long_term_assets,0.0,43070.0,20168.0,26045.0,51025.0,67142.0,778181.0,764650.0,553242,483636,755150,1931919,1870752,1395549
depreication,0.0,26428.0,23546.0,14082.0,9777.0,9048.0,121027.0,544694.0,500078,365076,315456,235771,957490,837228
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29417990,32323482,37614456,47988549,55422526,50622143
