,2017,2018,2019,2020,2021,2022
revenue,3147000.0,4285000.0,7308000.0,46719000.0,74435000.0,91904000.0
net_income,-1483000.0,-21636000.0,1166506000.0,-73137000.0,-396107000.0,-168734000.0
eps_diluted,-0.01,-0.05,0.16,-0.21,-1.07,0.0
depreication,417000.0,807000.0,2090000.0,2872000.0,4484000.0,6025000.0
cash_and_equiv,0.0,23927000.0,1199693000.0,1078023000.0,886973000.0,764644000.0
long_term_assets,0.0,143527000.0,517182000.0,553510000.0,318020000.0,252853000.0
