,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022
net_income,-7129.0,-12550.0,-244881.0,-3405182.0,-12667376.0,-5230000.0,-3861000.0,-18491000.0,-6501000.0,-4894000.0,-15642000.0,-16994000.0
long_term_debt,0.0,10679.0,287499.0,1648133.0,26048343.0,32109000.0,46630000.0,88303000.0,88240000.0,122811000.0,111758000.0,64735000.0
long_term_assets,0.0,0.0,0.0,2476300.0,24141938.0,21379000.0,30420000.0,48813000.0,59313000.0,60199000.0,50729000.0,54277000.0
cash_and_equiv,0.0,0.0,18867.0,262822.0,1324711.0,19194.0,650000.0,3100000.0,3181000.0,0.0,8256000.0,0.0
depreication,0.0,0.0,0.0,22752.0,125512.0,1817000.0,1773000.0,3566000.0,3124000.0,3369000.0,3118000.0,2990000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-3.6,-7.39,-1.57,-0.6,-1.74,0.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192650000.0,260926000.0,278478000.0,204527000.0,244917000.0
