,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,27900000.0,22408000.0,25120000.0,10435000.0,53581000.0,63419000.0,20717000.0
revenue,0.0,47983000.0,55380000.0,67301000.0,73387000.0,90152000.0,106409000.0
net_income,0.0,-23039000.0,-17453000.0,-38403000.0,-43697000.0,-56572000.0,-61256000.0
long_term_debt,0.0,46238000.0,47969000.0,57997000.0,52925000.0,51863000.0,56349000.0
long_term_assets,0.0,2205000.0,2479000.0,5547000.0,4901000.0,14640000.0,19941000.0
depreication,0.0,1013000.0,722000.0,774000.0,1130000.0,2086000.0,3452000.0
eps_diluted,0.0,0.0,0.0,0.0,-1.5,-1.71,-1.79
