,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1815289.0,3613392.0,3293983.0,7507659.0,9968600.0,8432600.0,7619748.0,22397812.0,9599950.0,12210857.0
revenue,0.0,3328957.0,4041575.0,5132730.0,14759567.0,21503894.0,19203888.0,8548864.0,8906828.0,6366220.0
net_income,0.0,-13958408.0,-21397791.0,-26039550.0,-18960017.0,-16453918.0,-19297664.0,-20870218.0,-17145170.0,-21594476.0
long_term_debt,0.0,3303142.0,6319610.0,10020991.0,13341967.0,7017374.0,15770404.0,15804682.0,15122139.0,8270757.0
long_term_assets,0.0,2515880.0,4536114.0,3319827.0,3307843.0,5819342.0,3751687.0,2326855.0,3273723.0,2126204.0
depreication,0.0,496595.0,662562.0,1473778.0,1241873.0,1468121.0,1259015.0,1346560.0,721246.0,587138.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.66,-24.28
