,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,541000.0,398000,1109000,1164000,55000,650000,547000,606000,747000,723000,535000,43000,524000,48000
revenue,0.0,24307000,23757000,23021000,20907000,24359000,23567000,21191000,24443000,14399000,17035000,9445000,11350000,21661000
net_income,0.0,-7036000,-1418000,-1365000,-1869000,-4628000,-1749000,-611000,-2849000,-4694000,-1402000,-4843000,-4968000,323000
long_term_debt,0.0,26392000,20733000,17475000,15379000,13277000,9669000,14061000,19286000,19106000,11192000,12382000,18443000,20230000
long_term_assets,0.0,24679000,19145000,15220000,11956000,9181000,7074000,7126000,7012000,5854000,6349000,3761000,3556000,2739000
depreication,0.0,5303000,4548000,4104000,3538000,3003000,2444000,1774000,1301000,952000,668000,540000,495000,439000
