,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,50120000.0,130885000.0,192707000.0,604742000.0,183675000.0,244057000.0,447990000.0,362635000.0,337147000.0,466199000.0,580854000.0
net_income,0.0,-78561000.0,-183231000.0,-213752000.0,-221532000.0,-159878000.0,-178362000.0,-200987000.0,-282076000.0,-143259000.0,73071000.0
depreication,0.0,4431000.0,15392000.0,32254000.0,50203000.0,61744000.0,70878000.0,89710000.0,70042000.0,83151000.0,100432000.0
long_term_assets,0.0,0.0,62320000.0,82713000.0,119664000.0,180511000.0,271198000.0,473812000.0,911274000.0,943136000.0,1068603000.0
revenue,0.0,0.0,0.0,0.0,739171000.0,1024762000.0,1359824000.0,1643440000.0,1684179000.0,2180848000.0,2753434000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,-1.05,-0.5,0.23
