,2016,2017,2018,2019,2020,2021,2022,2023
net_income,7808000.0,5994000.0,6688000.0,2387000.0,-38585000.0,-139404000.0,-28143000.0,42175000.0
eps_diluted,0.18,0.14,0.15,0.05,-0.88,-15.22,-2.26,2.95
depreication,28702000.0,36219000.0,35040000.0,36743000.0,37916000.0,33684000.0,29259000.0,25753000.0
revenue,0.0,161975000.0,174106000.0,166085000.0,168064000.0,426730000.0,585206000.0,615268000.0
long_term_debt,0.0,351798000.0,344401000.0,340581000.0,353639000.0,394686000.0,348553000.0,335647000.0
long_term_assets,0.0,463864000.0,465089000.0,451694000.0,511038000.0,383913000.0,328601000.0,305597000.0
cash_and_equiv,0.0,0.0,0.0,0.0,0.0,0.0,35957000.0,87053000.0
