,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,317102000.0,264375000.0,346320000.0,729321000.0,562884000.0,428200000.0,454000000.0,458200000.0,598200000.0,521900000.0,360300000.0,398100000.0
net_income,0.0,5353000.0,-8912000.0,47811000.0,-75147000.0,54466000.0,53581000.0,-23200000.0,-436700000.0,-573400000.0,-462600000.0,-1286900000.0
eps_diluted,0.0,0.03,-0.05,0.25,-0.39,0.28,0.27,-0.12,-2.32,-3.2,-2.55,-6.49
long_term_debt,0.0,0.0,3098471000.0,3135710000.0,5916223000.0,5407328000.0,5093118000.0,4676500000.0,11842400000.0,11442000000.0,11661000000.0,11577100000.0
long_term_assets,0.0,0.0,3280632000.0,3089440000.0,5497991000.0,5148222000.0,5097807000.0,4752700000.0,10919800000.0,10222300000.0,9679800000.0,7959200000.0
revenue,0.0,0.0,0.0,0.0,0.0,4923621000.0,1120432000.0,1057700000.0,2298700000.0,8435900000.0,8586700000.0,9228100000.0
