,2018,2019,2020,2021,2022
net_income,-22799000.0,-33737000.0,-36603000.0,-69389000.0,-74733000.0
cash_and_equiv,135173000.0,34091000.0,32772000.0,12337000.0,26630000.0
long_term_debt,10758000.0,20042000.0,13798000.0,6608000.0,9127000.0
long_term_assets,11843000.0,16173000.0,18666000.0,14569000.0,20178000.0
depreication,1677000.0,2688000.0,3400000.0,4300000.0,4100000.0
revenue,0.0,6347000.0,22378000.0,0.0,0.0
eps_diluted,0.0,0.0,-1.33,-2.51,-2.69
