,2018,2019,2020,2021,2022
cash_and_equiv,6190176.0,3177321.0,10058202.0,8077908.0,0.0
revenue,0.0,33229316.0,30703960.0,47982031.0,40143151.0
depreication,0.0,418431.0,410079.0,446878.0,533949.0
net_income,0.0,0.0,7558222.0,11319952.0,-8736566.0
eps_diluted,0.0,0.0,0.47,0.6,-0.4
long_term_assets,0.0,0.0,5524377.0,19663717.0,18034195.0
