,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-7000.0,-10233000.0,-21913000.0,-15946000.0,-47483000.0,-61719000.0,-72661000.0,-64078000.0,-30694000.0,-11199000.0,-14994000.0,-29126000.0,2000
cash_and_equiv,0.0,53382000.0,137408000.0,43044000.0,38539000.0,31569000.0,194494000.0,81698000.0,108419000.0,60037000.0,85293000.0,63131000.0,76201000
long_term_debt,0.0,587000.0,21701000.0,19271000.0,44441000.0,32442000.0,37461000.0,106817000.0,219001000.0,185799000.0,198280000.0,211586000.0,179484000
long_term_assets,0.0,1735000.0,2727000.0,7978000.0,13379000.0,16293000.0,16316000.0,59131000.0,56119000.0,68609000.0,98081000.0,86563000.0,87778000
depreication,0.0,11000.0,265000.0,423000.0,627000.0,776000.0,1149000.0,2811000.0,7384000.0,8077000.0,10033000.0,10598000.0,8920000
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21608000.0,71079000.0,62922000.0,52557000.0,253155000.0,228031000
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,-0.72,0
