,2017,2018,2019,2020,2021,2022
revenue,2572293.0,14300000.0,18300000.0,21800000.0,46700000.0,131400000.0
net_income,-4728026.0,-16087866.0,-21047716.0,-119300000.0,-191000000.0,-282500000.0
cash_and_equiv,30912391.0,3190056.0,9211057.0,588400000.0,108300000.0,81300000.0
long_term_debt,18005986.0,25149488.0,34813152.0,51200000.0,262700000.0,296100000.0
long_term_assets,1319641.0,3603796.0,10760791.0,14300000.0,29100000.0,28600000.0
depreication,347395.0,706000.0,1600000.0,3200000.0,4800000.0,6300000.0
eps_diluted,0.0,0.0,-2.13,-3.02,-3.82,-5.31
