,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,24883000.0,15198000.0,36797000.0,234854000.0,201011000.0,0.0,0.0,0.0,0.0
net_income,0.0,-28314000.0,-5588000.0,-19551000.0,-106658000.0,-110053000.0,-99785000.0,-82296000.0,-74833000.0
eps_diluted,0.0,-9.97,-2.18,-0.64,-2.68,0.0,-2.07,-1.45,-0.87
depreication,0.0,75000.0,83000.0,166000.0,539000.0,1108000.0,1456000.0,646000.0,532000.0
long_term_debt,0.0,0.0,5910000.0,86640000.0,98197000.0,110670000.0,177374000.0,185653000.0,178730000.0
long_term_assets,0.0,0.0,876000.0,2969000.0,4132000.0,4590000.0,8161000.0,5692000.0,3738000.0
revenue,0.0,0.0,0.0,0.0,7065000.0,34631000.0,49117000.0,74652000.0,76276000.0
