,2019,2020,2021,2022
revenue,479417000.0,455471000.0,534952000.0,587104000.0
net_income,-12869000.0,-8261000.0,-15184000.0,10851000.0
eps_diluted,-0.25,-0.16,-0.42,0.25
depreication,24364000.0,24584000.0,23312000.0,20907000.0
long_term_debt,0.0,536056000.0,386091000.0,395877000.0
long_term_assets,0.0,855596000.0,940556000.0,1214757000.0
