,2020,2021,2022
revenue,60852000.0,403700000.0,517627000.0
net_income,0.0,10691000.0,-4945000.0
cash_and_equiv,32753000.0,25101000.0,23293000.0
long_term_debt,210624000.0,174721000.0,180391000.0
long_term_assets,490812000.0,678902000.0,667249000.0
depreication,3285000.0,18228000.0,24592000.0
eps_diluted,0.0,0.17,-0.08
